Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),Yaw (deg),Pitch (deg),Roll (deg),Velocity X (m/s),Velocity Y (m/s),Velocity Z (m/s),Accel. X (m/s^2),Accel. Y (m/s^2),Accel. Z (m/s^2),GPS TOW,GPS Week Number
343400,-251005.6760514742,-6545144.033877666,-4076771.205510455,154.8749512836201,0.1258573941802175,0,3085.824331734329,3219.890613574535,-5358.668312663212,0.6945920176804066,5.204463377594948,3.526103682816029,259525.400,2296
343500,-250697.0901875596,-6544822.018834757,-4077307.05464792,154.8731347648466,0.1258654011231327,0,3085.892936913297,3220.410236623138,-5358.314426150173,0.6910413503646851,5.200505256652832,3.531342372298241,259525.500,2296
343600,-250388.4974641947,-6544499.951831082,-4077842.86839419,154.8713178491278,0.1258733417663758,0,3085.961517645046,3220.929825678468,-5357.96048399061,0.6862683221697807,5.199341103434563,3.534602001309395,259525.600,2296
343700,-250079.8978832813,-6544177.83286951,-4078378.646744616,154.8695005329105,0.1258813014148553,0,3086.030097445473,3221.449398435652,-5357.606514589861,0.683940015733242,5.197245627641678,3.538443706929684,259525.700,2296
343800,-249771.2914467459,-6543855.661952929,-4078914.38969453,154.8676827193779,0.1258892660284909,0,3086.098649073392,3221.968938596547,-5357.252493267879,0.692903995513916,5.198875442147255,3.533088602125645,259525.800,2296
343900,-249462.6781564483,-6543533.439084201,-4079450.097239315,154.8658646987915,0.1258972163234821,0,3086.167165660299,3222.488441038877,-5356.898410012946,0.6896443665027618,5.196547135710716,3.538327291607857,259525.900,2296
344000,-249154.0580143249,-6543211.164266221,-4079985.769374291,154.8640461725772,0.1259051640413137,0,3086.23567619361,3223.007919732481,-5356.544291833416,0.6799236871302128,5.190493538975716,3.549037501215935,259526.000,2296
344100,-248845.4310222818,-6542888.83750187,-4080521.406094804,154.8622272366674,0.1259131073619948,0,3086.304168100469,3223.527371883392,-5356.190126854926,0.6819027476012707,5.194218829274178,3.541703335940838,259526.100,2296
344200,-248536.7971822021,-6542566.458794008,-4081057.007396239,154.860407921951,0.1259210305907638,0,3086.372642428614,3224.046790506691,-5355.835909722373,0.6781774573028088,5.191424861550331,3.547989763319492,259526.200,2296
344300,-248228.1564960256,-6542244.028145535,-4081592.573273908,154.8585881203483,0.1259289698459278,0,3086.441088817082,3224.566176533699,-5355.481640901417,0.6856280378997326,5.192356184124947,3.545777872204781,259526.300,2296
344400,-247919.508965618,-6541921.545559318,-4082128.10372319,154.8567680783887,0.1259368873372342,0,3086.50951681193,3225.085542071611,-5355.12733575888,0.6816699169576168,5.188863724470139,3.552064299583435,259526.400,2296
344500,-247610.8545929049,-6541599.011038244,-4082663.598739417,154.8549475485179,0.1259448412849599,0,3086.577928508632,3225.604873150587,-5354.77297892794,0.676838681101799,5.186768248677254,3.554509021341801,259526.500,2296
344600,-247302.1933797982,-6541276.424585205,-4083199.058317938,154.8531266099687,0.1259527526174875,0,3086.646324256435,3226.124180015177,-5354.418580653146,0.6821355782449245,5.191890522837639,3.547174856066704,259526.600,2296
344700,-246993.5253281842,-6540953.786203059,-4083734.482454128,154.8513052799346,0.1259606648308965,0,3086.714698700234,3226.643456146121,-5354.064131854102,0.6808550097048283,5.1925890147686,3.544613718986511,259526.700,2296
344800,-246684.8504399799,-6540631.095894704,-4084269.871143323,154.8494835640863,0.1259685846956118,0,3086.783051956445,3227.162695489824,-5353.709626244381,0.6792251951992512,5.190260708332062,3.547058440744877,259526.800,2296
344900,-246376.1687171028,-6540308.353663021,-4084805.224380875,154.8476613354598,0.1259764846147399,0,3086.851397412829,3227.681921329349,-5353.355098515749,0.6858608685433865,5.192356184124947,3.546359948813915,259526.900,2296
345000,-246067.4801614312,-6539985.559510889,-4085340.542162143,154.8458388813179,0.1259843724777451,0,3086.919711320661,3228.201113175601,-5353.00051420927,0.687548890709877,5.193054676055908,3.543798811733723,259527.000,2296
345100,-245758.7847748946,-6539662.713441201,-4085875.824482461,154.8440159357604,0.1259922946905941,0,3086.988008581102,3228.720272425562,-5352.645879145712,0.6888294592499733,5.196547135710716,3.537628799676895,259527.100,2296
345200,-245450.0825593795,-6539339.815456827,-4086411.071337212,154.8421925895231,0.1260001739729971,0,3087.056290591136,3229.239406064153,-5352.291202172637,0.6852787919342518,5.19375316798687,3.543449565768242,259527.200,2296
345300,-245141.3735168057,-6539016.86556066,-4086946.282721727,154.840368852537,0.1260080627984286,0,3087.124550016597,3229.758508503437,-5351.936474908143,0.6842310540378094,5.195382982492447,3.540772013366222,259527.300,2296
345400,-244832.6576490663,-6538693.863755574,-4087481.458631381,154.8385447130646,0.1260159478548229,0,3087.192802573554,3230.277587659657,-5351.581709692255,0.6825430318713188,5.193287506699562,3.542983904480934,259527.400,2296
345500,-244523.9349580926,-6538370.810044469,-4088016.599061508,154.8367200802399,0.1260238315689682,0,3087.261025910266,3230.796633753926,-5351.226892089471,0.6867339834570885,5.192123353481293,3.545894287526608,259527.500,2296
345600,-244215.2054457655,-6538047.704430226,-4088551.704007465,154.8348952173459,0.1260316970314587,0,3087.329222820699,3231.31564958021,-5350.872025592253,0.6898189894855022,5.194917321205139,3.541354089975357,259527.600,2296
345700,-243906.4691139932,-6537724.54691572,-4089086.773464622,154.8330698661889,0.1260395843929632,0,3087.397410185076,3231.834640260786,-5350.517117185518,0.6764312274754047,5.183974280953407,3.557302989065647,259527.700,2296
345800,-243597.7259646947,-6537401.337503853,-4089621.807428314,154.8312441099847,0.1260474473096282,0,3087.465577293187,3232.353601139039,-5350.162161281332,0.6752088665962219,5.185604095458984,3.555207513272762,259527.800,2296
345900,-243288.9759997691,-6537078.076197504,-4090156.805893908,154.8294179564072,0.1260553100076541,0,3087.533727404661,3232.87252895534,-5349.807154154405,0.6729969754815102,5.183741450309753,3.558234311640263,259527.900,2296
346000,-242980.2192211363,-6536754.762999563,-4090691.768856758,154.8275913341014,0.1260631485686013,0,3087.601849343628,3233.391425106674,-5349.452094640583,0.6779446266591549,5.183741450309753,3.560096956789494,259528.000,2296
346100,-242671.4556306878,-6536431.397912918,-4091226.696312207,154.8257644448132,0.1260710231622534,0,3087.669954518788,3233.910299837589,-5349.097001133487,0.6772461347281933,5.182111635804176,3.561261110007763,259528.100,2296
346200,-242362.6852303324,-6536107.980940455,-4091761.588255626,154.823937080303,0.1260788764790809,0,3087.738042115234,3234.429141506553,-5348.741854773834,0.6750342436134815,5.18234446644783,3.560096956789494,259528.200,2296
346300,-242053.9080219865,-6535784.512085069,-4092296.444682358,154.8221093067171,0.1260867162000976,0,3087.806113995612,3234.947958029807,-5348.386666271836,0.6799818947911263,5.187466740608215,3.552762791514397,259528.300,2296
346400,-241745.124007544,-6535460.991349638,-4092831.265587781,154.8202811460737,0.1260945421259299,0,3087.874159798957,3235.466739162803,-5348.031421657652,0.6788759492337704,5.189096555113792,3.550434485077858,259528.400,2296
346500,-241436.3331889107,-6535137.418737048,-4093366.050967251,154.818452579901,0.1261023869299988,0,3087.942195823416,3235.985493753105,-5347.676136065274,0.6772461347281933,5.187233909964561,3.553112037479877,259528.500,2296
346600,-241127.5355680208,-6534813.794250202,-4093900.800816104,154.8166235149631,0.1261102266981172,0,3088.010216946714,3236.504228785634,-5347.320819273591,0.6844056770205498,5.187699571251869,3.551249392330647,259528.600,2296
346700,-240818.731146758,-6534490.117891994,-4094435.5151297,154.8147942183861,0.1261180374801253,0,3088.078202912584,3237.022927030921,-5346.965439617634,0.6891787052154541,5.192123353481293,3.544380888342857,259528.700,2296
346800,-240509.9199270201,-6534166.389665294,-4094970.193903427,154.8129644432389,0.1261258634644734,0,3088.146180147305,3237.541599199176,-5346.610021078959,0.6836489774286747,5.190493538975716,3.548106178641319,259528.800,2296
346900,-240201.101910738,-6533842.609573008,-4095504.837132609,154.8111342442222,0.1261336836712687,0,3088.214137591422,3238.060241099447,-5346.254555042833,0.6836489774286747,5.190027877688408,3.548804670572281,259528.900,2296
347000,-239892.2770997989,-6533518.777618017,-4096039.444812637,154.8093036662306,0.1261414942043826,0,3088.282080017962,3238.578859250993,-5345.899047562853,0.677828211337328,5.187466740608215,3.553694114089012,259529.000,2296
347100,-239583.4454961305,-6533194.893803227,-4096574.016938838,154.8074726694658,0.1261493051784362,0,3088.350004865788,3239.097442943603,-5345.543488394469,0.6777700036764145,5.187233909964561,3.553577698767185,259529.100,2296
347200,-239274.6071016444,-6532870.958131522,-4097108.553506583,154.8056411890932,0.126157093484996,0,3088.417901541106,3239.615996833891,-5345.187877072021,0.6855116225779057,5.188630893826485,3.551016561686993,259529.200,2296
347300,-238965.7619182183,-6532546.970605791,-4097643.054511244,154.8038094831472,0.1261649077475108,0,3088.485774118453,3240.134520921856,-5344.832221511751,0.6823684088885784,5.185836926102638,3.555789589881897,259529.300,2296
347400,-238656.9099477832,-6532222.931228935,-4098177.519948164,154.8019772794963,0.1261727068769121,0,3088.553635985591,3240.653019398451,-5344.47652194649,0.6746849976480007,5.180947482585907,3.562541678547859,259529.400,2296
347500,-238348.0511922389,-6531898.840003842,-4098711.949812715,154.8001446733568,0.1261804730022495,0,3088.621478993446,3241.171488538384,-5344.120777444914,0.6725895218551159,5.18234446644783,3.562076017260551,259529.500,2296
347600,-238039.1856534968,-6531574.696933408,-4099246.344100252,154.7983116755134,0.1261882768938989,0,3088.689308264293,3241.689928341657,-5343.764985911548,0.6711925379931927,5.181180313229561,3.563589416444302,259529.600,2296
347700,-237730.3133334839,-6531250.50202053,-4099780.702806127,154.7964781792691,0.1261960807190799,0,3088.757102261297,3242.20832856372,-5343.409133143723,0.6791669875383377,5.181878805160522,3.560911864042282,259529.700,2296
347800,-237421.4342340729,-6530926.255268099,-4100315.02592572,154.7946444582624,0.1262038402617957,0,3088.824879843742,3242.726710159332,-5343.053244519979,0.675092451274395,5.178386345505714,3.566849045455456,259529.800,2296
347900,-237112.5483571934,-6530601.956679014,-4100849.313454377,154.7928102403863,0.1262116022218524,0,3088.892642874271,3243.245059624314,-5342.697309097275,0.6717746146023273,5.178619176149368,3.567780368030071,259529.900,2296
348000,-236803.6557047637,-6530277.606256178,-4101383.565387447,154.7909756030718,0.1262193785662276,0,3088.960389955901,3243.763384409249,-5342.341331997886,0.6790505722165108,5.184672772884369,3.55718657374382,259530.000,2296
348100,-236494.7562786618,-6529953.204002461,-4101917.781720338,154.7891405882842,0.1262271392742796,0,3089.028112124652,3244.281674269587,-5341.985299251974,0.6737536750733852,5.182577297091484,3.561028279364109,259530.100,2296
348200,-236185.8500808193,-6529628.74992078,-4102451.962448378,154.7873051566224,0.1262349084160246,0,3089.095827192068,3244.799940381199,-5341.62922995165,0.6754999049007893,5.1835086196661,3.55869997292757,259530.200,2296
348300,-235876.9371131505,-6529304.244014027,-4102986.107566939,154.7854692338267,0.1262426442966463,0,3089.163523865864,3245.318183675408,-5341.273123631254,0.6796908564865589,5.182111635804176,3.561493940651417,259530.300,2296
348400,-235568.0173775526,-6528979.686285106,-4103520.217071366,154.7836330701572,0.1262504156692773,0,3089.231185731478,3245.836389251053,-5340.916955610737,0.6853952072560787,5.186302587389946,3.552180714905262,259530.400,2296
348500,-235259.0908759292,-6528655.076736905,-4104054.290957052,154.7817964266855,0.1262581410908722,0,3089.298834325746,3246.354565955698,-5340.560741256922,0.6847549229860306,5.188863724470139,3.550085239112377,259530.500,2296
348600,-234950.1576101969,-6528330.415372323,-4104588.329219347,154.7799593731953,0.126265896560152,0,3089.366468484513,3246.872717048973,-5340.204489417374,0.6819609552621841,5.186768248677254,3.555091097950935,259530.600,2296
348700,-234641.2175822624,-6528005.70219426,-4105122.331853617,154.778121922102,0.1262736287623892,0,3089.434094843455,3247.390844393522,-5339.848197530955,0.6782938726246357,5.185836926102638,3.555789589881897,259530.700,2296
348800,-234332.2707940377,-6527680.937205615,-4105656.298855226,154.7762840766223,0.1262813480077268,0,3089.501685695723,3247.908934019506,-5339.491844875738,0.6770133040845394,5.184905603528023,3.558001480996609,259530.800,2296
348900,-234023.3172474417,-6527356.120409283,-4106190.230219539,154.7744457262406,0.1262891012538958,0,3089.569261064753,3248.426997102797,-5339.135449845344,0.6798654794692993,5.180714651942253,3.561261110007763,259530.900,2296
349000,-233714.3569443715,-6527031.25180818,-4106724.12594191,154.7726071405507,0.1262968193924182,0,3089.636812102981,3248.945031315088,-5338.779010111466,0.6782938726246357,5.179783329367638,3.564869984984398,259531.000,2296
349100,-233405.3898867334,-6526706.331405189,-4107257.986017722,154.7707680756825,0.126304534551252,0,3089.704346726649,3249.463034328073,-5338.422518456355,0.6696209311485291,5.174428224563599,3.57313547283411,259531.100,2296
349200,-233096.4160764518,-6526381.359203223,-4107791.810442321,154.7689285984912,0.1263122370778293,0,3089.77186481934,3249.981011264026,-5338.065985357389,0.6709597073495388,5.179084837436676,3.567198291420937,259531.200,2296
349300,-232787.4355154214,-6526056.335205168,-4108325.599211094,154.767088721584,0.1263199483961863,0,3089.839366148226,3250.49895606935,-5337.709399638698,0.6684567779302597,5.175825208425522,3.571156412363052,259531.300,2296
349400,-232478.4482055728,-6525731.259413937,-4108859.352319396,154.7652483713563,0.1263276601708672,0,3089.906836627051,3251.016865484416,-5337.352760136127,0.67148357629776,5.173496901988983,3.575230948626995,259531.400,2296
349500,-232169.4541488017,-6525406.131832439,-4109393.06976258,154.7634077573132,0.1263353493715119,0,3089.974291622639,3251.534754410386,-5336.996087571606,0.6709597073495388,5.173264071345329,3.576627932488918,259531.500,2296
349600,-231860.453347014,-6525080.952463557,-4109926.751536035,154.7615666599227,0.1263430704419572,0,3090.04172985442,3252.052611671388,-5336.639363085851,0.6677582859992981,5.171867087483406,3.577210009098053,259531.600,2296
349700,-231551.4458021405,-6524755.721310219,-4110460.397635099,154.7597251476234,0.1263507631154435,0,3090.10915341787,3252.570442855358,-5336.282600415871,0.6760819815099239,5.17931766808033,3.564869984984398,259531.700,2296
349800,-231242.4315160662,-6524430.438375303,-4110994.008055178,154.757883261922,0.1263584369062606,0,3090.176549856551,3253.088239580393,-5335.925778141245,0.6732880137860775,5.179783329367638,3.564753569662571,259531.800,2296
349900,-230933.4104907066,-6524105.103661715,-4111527.582791632,154.7560409544728,0.1263661080182385,0,3090.243936516345,3253.606009762734,-5335.568915121257,0.6681657396256924,5.175825208425522,3.57313547283411,259531.900,2296
350000,-230624.3827279946,-6523779.717172368,-4112061.121839812,154.7541981479386,0.1263737993773196,0,3090.311309671961,3254.12375992164,-5335.212022764608,0.6743939593434334,5.175359547138214,3.572902642190456,259532.000,2296
350100,-230315.3482298299,-6523454.278910181,-4112594.625195067,154.7523551067621,0.1263814638818872,0,3090.378649998456,3254.641477018595,-5334.855071734637,0.6810878403484821,5.181180313229561,3.562308847904205,259532.100,2296
350200,-230006.3069981085,-6523128.788878033,-4113128.09285281,154.7505115755474,0.1263891264443229,0,3090.445973561145,3255.159159656614,-5334.498069714755,0.6817863322794437,5.184672772884369,3.557419404387474,259532.200,2296
350300,-229697.2590347466,-6522803.247078833,-4113661.524808398,154.7486676449769,0.1263967979746874,0,3090.513282222673,3255.676817148924,-5334.141027880833,0.6734044291079044,5.180016160011292,3.565452061593533,259532.300,2296
350400,-229388.2043416635,-6522477.653515495,-4114194.921057192,154.7468233037617,0.1264044484529657,0,3090.580582851544,3256.194449961185,-5333.783947629854,0.6745103746652603,5.180947482585907,3.564287908375263,259532.400,2296
350500,-229079.1429207765,-6522152.008190919,-4114728.281594565,154.7449784748575,0.1264121234972996,0,3090.647847391665,3256.712043657899,-5333.42680381611,0.6780028343200684,5.177687853574753,3.567780368030071,259532.500,2296
350600,-228770.0747739815,-6521826.31110802,-4115261.606415877,154.7431334112156,0.1264197733793064,0,3090.715092141181,3257.229613140225,-5333.069622283801,0.6806221790611744,5.180016160011292,3.564171493053436,259532.600,2296
350700,-228460.9999031918,-6521500.562269696,-4115794.895516514,154.741287856182,0.1264274038671395,0,3090.782323735766,3257.747155148536,-5332.712393719703,0.6689806468784809,5.172332748770714,3.577442839741707,259532.700,2296
350800,-228151.9183103279,-6521174.761678861,-4116328.148891832,154.739441894299,0.1264350593682631,0,3090.849532629363,3258.264663163573,-5332.355114165694,0.6703776307404041,5.173962563276291,3.575580194592476,259532.800,2296
350900,-227842.8299972932,-6520848.909338418,-4116861.366537215,154.7375955304962,0.1264426808312007,0,3090.916725690477,3258.782146498561,-5331.997792934999,0.6664195097982883,5.172798410058022,3.577210009098053,259532.900,2296
351000,-227533.7349660038,-6520523.005251274,-4117394.548448025,154.7357487707519,0.126450339353456,0,3090.983896167018,3259.299590718001,-5331.640411866829,0.6656046025454998,5.170935764908791,3.578606992959976,259533.000,2296
351100,-227224.633218386,-6520197.049420348,-4117927.694619632,154.7339015035792,0.1264579692716689,0,3091.051051858813,3259.817014448345,-5331.282999599352,0.6726477295160294,5.172798410058022,3.576744347810745,259533.100,2296
351200,-226915.5247563231,-6519871.041848538,-4118460.805047414,154.7320540044403,0.1264655878570758,0,3091.118182172067,3260.334411170334,-5330.925539368764,0.6667687557637691,5.166279152035713,3.585242666304111,259533.200,2296
351300,-226606.4095817534,-6519544.982538767,-4118993.879726723,154.7302059924752,0.1264732115884535,0,3091.185299796052,3260.851777624339,-5330.568034900352,0.6711925379931927,5.172798410058022,3.575114533305168,259533.300,2296
351400,-226297.2876965611,-6519218.871493923,-4119526.91865297,154.7283576062933,0.1264808338461708,0,3091.252393322065,3261.369111016393,-5330.210477579385,0.668747816234827,5.170935764908791,3.578723408281803,259533.400,2296
351500,-225988.1591026797,-6518892.708716934,-4120059.9218215,154.7265088087595,0.1264884272221349,0,3091.319461818784,3261.886409949511,-5329.85286321491,0.6675836630165577,5.173031240701675,3.576977178454399,259533.500,2296
351600,-225679.0238020155,-6518566.494210703,-4120592.88922769,154.7246595945567,0.1264960386187416,0,3091.386537998915,3262.403699103743,-5329.495234880596,0.668747816234827,5.173962563276291,3.575114533305168,259533.600,2296
351700,-225369.8817964923,-6518240.227978142,-4121125.820866917,154.7228098899831,0.1265036667992518,0,3091.453574830666,3262.920944020152,-5329.137539258227,0.6727641448378563,5.171168595552444,3.577792085707188,259533.700,2296
351800,-225060.7330880126,-6517913.910022178,-4121658.716734535,154.7209599439248,0.1265112457202055,0,3091.520586400293,3263.438162859529,-5328.779795439914,0.6814370863139629,5.179084837436676,3.564869984984398,259533.800,2296
351900,-224751.5776784746,-6517587.540345695,-4122191.576825955,154.7191095099762,0.1265188363423934,0,3091.587589471601,3263.955355156213,-5328.422013670206,0.6787595339119434,5.179550498723984,3.564986400306225,259533.900,2296
352000,-224442.4155698032,-6517261.118951618,-4122724.401136534,154.7172586704479,0.1265264284648421,0,3091.654572170228,3264.472517650574,-5328.064183238894,0.673346221446991,5.177222192287445,3.568828105926514,259534.000,2296
352100,-224133.2467639127,-6516934.645842861,-4123257.189661644,154.7154074254206,0.1265340064573708,0,3091.721549397334,3264.989656861871,-5327.706319512799,0.6709597073495388,5.17512671649456,3.572902642190456,259534.100,2296
352200,-223824.0712627235,-6516608.121022333,-4123789.942396666,154.7135556919156,0.1265415897236464,0,3091.788490186445,3265.506757888943,-5327.348391525447,0.6756163202226162,5.174428224563599,3.574765287339687,259534.200,2296
352300,-223514.8890681353,-6516281.544492958,-4124322.659336959,154.7117037245464,0.1265491588283364,0,3091.855410137214,3266.023833770305,-5326.990422792733,0.6774789653718472,5.175825208425522,3.571505658328533,259534.300,2296
352400,-223205.7001820605,-6515954.916257637,-4124855.340477921,154.7098512580106,0.1265567283205356,0,3091.922313673422,3266.540877055377,-5326.632403070107,0.6638583727180958,5.165114998817444,3.587920218706131,259534.400,2296
352500,-222896.5046064279,-6515628.236319299,-4125387.9858149,154.7079983777238,0.1265643029916405,0,3091.989200795069,3267.057892866433,-5326.274342369288,0.665255356580019,5.166279152035713,3.586173988878727,259534.500,2296
352600,-222587.3023431352,-6515301.504680846,-4125920.595343297,154.7061451040978,0.126571867036921,0,3092.056065564975,3267.574877943844,-5325.916229514405,0.6623449735343456,5.166511982679367,3.586523234844208,259534.600,2296
352700,-222278.0933941042,-6514974.721345201,-4126453.169058477,154.704291432238,0.1265794100321473,0,3092.122913221829,3268.091828562319,-5325.558066135272,0.661646481603384,5.166511982679367,3.587803803384304,259534.700,2296
352800,-221968.8777612548,-6514647.886315271,-4126985.706955821,154.7024372570253,0.1265869798489445,0,3092.18974027317,3268.608755897731,-5325.199862010777,0.6677582859992981,5.166279152035713,3.587338142096996,259534.800,2296
352900,-221659.6554464884,-6514320.999593987,-4127518.209030694,154.7005828350538,0.126594508679639,0,3092.256544856355,3269.12565715611,-5324.841614812613,0.6657792255282402,5.163950845599174,3.590015694499016,259534.900,2296
353000,-221350.426451725,-6513994.061184258,-4128050.67527848,154.6987279133381,0.1266020705772186,0,3092.32333721593,3269.642527680844,-5324.48332477361,0.664382241666317,5.165580660104752,3.588502295315266,259535.000,2296
353100,-221041.1907788727,-6513667.071088998,-4128583.105694563,154.6968725974581,0.1266095953674454,0,3092.390106176026,3270.159367471933,-5324.124980485067,0.6692716851830482,5.170004442334175,3.581400960683823,259535.100,2296
353200,-220731.9484298436,-6513340.029311121,-4129115.500274325,154.6950168884982,0.1266171251864935,0,3092.456853366457,3270.676174201071,-5323.766586836427,0.6636255420744419,5.167210474610329,3.585242666304111,259535.200,2296
353300,-220422.6994065633,-6513012.935853553,-4129647.859013128,154.6931607434861,0.1266246772858354,0,3092.523599974811,3271.192962769419,-5323.408165713772,0.6663030944764614,5.168840289115906,3.581400960683823,259535.300,2296
353400,-220113.4437109458,-6512685.790719206,-4130180.181906366,154.6913041194059,0.1266322014200047,0,3092.59031212423,3271.709714550525,-5323.04968405515,0.6717164069414139,5.168607458472252,3.582099452614784,259535.400,2296
353500,-219804.1813448977,-6512358.593911011,-4130712.468949397,154.6894472476262,0.1266397093761975,0,3092.657005181536,3272.226442582905,-5322.691165609285,0.6766058504581451,5.173264071345329,3.575463779270649,259535.500,2296
353600,-219494.912310326,-6512031.345431869,-4131244.720137626,154.6875898888836,0.1266472250999812,0,3092.723679612391,3272.743135690689,-5322.33259244822,0.6718328222632408,5.171401426196098,3.578257746994495,259535.600,2296
353700,-219185.6366091515,-6511704.045284706,-4131776.935466423,154.6857321341995,0.1266547504844997,0,3092.790333204903,3273.259798530489,-5321.973971091211,0.6669433787465096,5.169538781046867,3.581168130040169,259535.700,2296
353800,-218876.3542432948,-6511376.693472447,-4132309.114931161,154.6838739610543,0.1266622550769076,0,3092.856985051185,3273.776443209499,-5321.615320630372,0.6667105481028557,5.16907311975956,3.581400960683823,259535.800,2296
353900,-218567.0652146761,-6511049.289998008,-4132841.258527229,154.6820152929433,0.1266697504193133,0,3092.923600692302,3274.293048772961,-5321.256606373936,0.6738118827342987,5.170702934265137,3.58035322278738,259535.900,2296
354000,-218257.7695251885,-6510721.834864308,-4133373.366250002,154.6801563863284,0.1266772578950676,0,3092.990198056214,3274.809630587697,-5320.897856727242,0.6721238605678082,5.168374627828598,3.582797944545746,259536.000,2296
354100,-217948.4671767573,-6510394.328074272,-4133905.438094864,154.6782969970023,0.1266847479010537,0,3093.056777492166,3275.326178409159,-5320.539053762332,0.6600166670978069,5.160924047231674,3.596534952521324,259536.100,2296
354200,-217639.1581713052,-6510066.769630824,-4134437.474057186,154.6764371906168,0.1266922461346258,0,3093.123335391283,3275.842695496976,-5320.180201437324,0.6639747880399227,5.163485184311867,3.591063432395458,259536.200,2296
354300,-217329.8425107405,-6509739.159536883,-4134969.474132357,154.6745769763004,0.1266997332869901,0,3093.189877923578,3276.359186507761,-5319.821308366954,0.6603659130632877,5.162553861737251,3.591878339648247,259536.300,2296
354400,-217020.5201969771,-6509411.497795369,-4135501.438315763,154.672716364073,0.126707206539319,0,3093.256396939978,3276.875639334321,-5319.462353829294,0.6604823283851147,5.162553861737251,3.592227585613728,259536.400,2296
354500,-216711.1912319444,-6509083.784409207,-4136033.36660278,154.6708552467318,0.1267146856267099,0,3093.322902568616,3277.392073534429,-5319.103370420635,0.6622285582125187,5.159294232726097,3.598863258957863,259536.500,2296
354600,-216401.8556175262,-6508756.019381313,-4136565.258988802,154.6689939062781,0.1267221518877374,0,3093.389380839653,3277.908476535231,-5318.744337186217,0.6585032679140568,5.155103281140327,3.603403456509113,259536.600,2296
354700,-216092.5133556791,-6508428.202714637,-4137097.11546917,154.6671320390024,0.1267296213414571,0,3093.455847585574,3278.424851130694,-5318.3852606453,0.6622285582125187,5.161156877875328,3.593857400119305,259536.700,2296
354800,-215783.1644482904,-6508100.334412079,-4137628.936039309,154.665269785358,0.1267370759874724,0,3093.522284994833,3278.941188473254,-5318.026122404262,0.6614718586206436,5.163950845599174,3.59176192432642,259536.800,2296
354900,-215473.8088972745,-6507772.41447656,-4138160.720694602,154.6634071253051,0.126744536349867,0,3093.588718096726,3279.457502998412,-5317.666952265427,0.662636011838913,5.164183676242828,3.590015694499016,259536.900,2296
355000,-215164.4467045623,-6507444.442911009,-4138692.469430427,154.6615439728073,0.1267519982043197,0,3093.655129545368,3279.973792843521,-5317.307740217075,0.665255356580019,5.161389708518982,3.594439476728439,259537.000,2296
355100,-214855.0778720705,-6507116.419718375,-4139224.182242134,154.6596805630759,0.1267594312342116,0,3093.721513287164,3280.490051023662,-5316.948477877304,0.6734626367688179,5.16907311975956,3.582565113902092,259537.100,2296
355200,-214545.7024016937,-6506788.344901551,-4139755.859125155,154.6578166588661,0.1267668780154965,0,3093.78788410686,3281.006279401481,-5316.589169669896,0.6712507456541061,5.169538781046867,3.581983037292957,259537.200,2296
355300,-214236.3202953569,-6506460.218463473,-4140287.500074862,154.6559523605802,0.1267743290704703,0,3093.854232458398,3281.522474717349,-5316.2298114039,0.6665359251201153,5.164649337530136,3.5890843719244,259537.300,2296
355400,-213926.9315549813,-6506132.040407071,-4140819.10508663,154.6540876532771,0.1267817716995669,0,3093.920570798218,3282.038650475442,-5315.870420774445,0.6632180884480476,5.164416506886482,3.589782863855362,259537.400,2296
355500,-213617.536182486,-6505803.810735275,-4141350.674155842,154.6522225261266,0.1267892064155472,0,3093.986890045926,3282.554790843278,-5315.510974731296,0.6636837497353554,5.164416506886482,3.589317202568054,259537.500,2296
355600,-213308.1341797956,-6505475.529451011,-4141882.207277888,154.6503569113833,0.1267966450098406,0,3094.053179840557,3283.070898149163,-5315.151476301253,0.6692716851830482,5.163950845599174,3.590015694499016,259537.600,2296
355700,-212998.7255487987,-6505147.196557201,-4142413.704448159,154.6484910591365,0.1268040618881621,0,3094.119448913261,3283.586980774999,-5314.791937824339,0.6653717719018459,5.160458385944366,3.595487214624882,259537.700,2296
355800,-212689.31029143,-6504818.812056779,-4142945.165662034,154.6466247098073,0.1268114661551389,0,3094.185703899711,3284.103033598512,-5314.432351849973,0.6583286449313164,5.157198756933212,3.602588549256325,259537.800,2296
355900,-212379.8884096015,-6504490.37595267,-4143476.590914904,154.6447579509888,0.1268188886214394,0,3094.251937698573,3284.619053825736,-5314.072716515511,0.6588525138795376,5.156965926289558,3.601540811359882,259537.900,2296
356000,-212070.4599052335,-6504161.888247807,-4144007.980202151,154.6428907867231,0.126826288503169,0,3094.318154151551,3285.135047975928,-5313.713038340211,0.6556510925292969,5.156965926289558,3.602239303290844,259538.000,2296
356100,-211761.0247802464,-6503833.34894512,-4144539.333519157,154.64102321954,0.126833694366769,0,3094.384347088635,3285.651003010571,-5313.353298697621,0.6569898687303066,5.157198756933212,3.600376658141613,259538.100,2296
356200,-211451.5830365531,-6503504.758047529,-4145070.650861332,154.6391551514764,0.1268410861500147,0,3094.450526172295,3286.16693848744,-5312.993529718369,0.6561167538166046,5.151610821485519,3.610621206462383,259538.200,2296
