epoch_s,sat_id,gps_tow,d_rx_hz,d_truth_hz,raw_resid_hz,common_mode_hz,corrected_resid_hz,excluded
439.000,G20,259639.000,4457.000,4849.505,-392.505,-400.100,7.596,0
439.000,G22,259639.000,-11389.000,-10982.073,-406.927,-400.100,-6.827,0
439.000,G30,259639.000,-11589.000,-11188.299,-400.701,-400.100,-0.600,0
440.000,C11,259640.000,27979.000,-37156.186,65135.186,-399.779,65534.965,1
440.000,C14,259640.000,6723.000,7121.374,-398.374,-399.779,1.405,0
440.000,C21,259640.000,13842.000,14238.743,-396.743,-399.779,3.036,0
440.000,C24,259640.000,-27958.000,-27549.522,-408.478,-399.779,-8.699,0
440.000,C26,259640.000,-7566.000,-7166.417,-399.583,-399.779,0.196,0
440.000,C34,259640.000,25580.000,-39544.915,65124.915,-399.779,65524.694,1
440.000,C43,259640.000,7016.000,7416.795,-400.795,-399.779,-1.016,0
440.000,C44,259640.000,-20180.000,-19775.930,-404.070,-399.779,-4.291,0
440.000,E12,259640.000,-1356.000,-960.265,-395.735,-399.779,4.044,0
440.000,E19,259640.000,50.000,450.750,-400.750,-399.779,-0.971,0
440.000,E21,259640.000,-18795.000,-18380.020,-414.980,-399.779,-15.201,0
440.000,E27,259640.000,8191.000,8602.110,-411.110,-399.779,-11.331,0
440.000,E33,259640.000,-28778.000,-28378.784,-399.216,-399.779,0.563,0
440.000,G02,259640.000,-15985.000,-15590.445,-394.555,-399.779,5.224,0
440.000,G06,259640.000,-6337.000,-5943.558,-393.442,-399.779,6.337,0
440.000,G07,259640.000,-6653.000,-6253.221,-399.779,-399.779,0.000,0
440.000,G09,259640.000,17241.000,17641.700,-400.700,-399.779,-0.921,0
440.000,G11,259640.000,-25311.000,-24914.971,-396.029,-399.779,3.750,0
440.000,G13,259640.000,-16567.000,-16157.673,-409.327,-399.779,-9.547,0
440.000,G15,259640.000,-11386.000,-10974.520,-411.480,-399.779,-11.701,0
440.000,G20,259640.000,4406.000,4798.620,-392.620,-399.779,7.159,0
440.000,G22,259640.000,-11408.000,-11001.527,-406.473,-399.779,-6.694,0
440.000,G30,259640.000,-11621.000,-11219.882,-401.118,-399.779,-1.339,0
441.000,C11,259641.000,27965.000,-37168.235,65133.235,-399.491,65532.726,1
441.000,C14,259641.000,6692.000,7090.814,-398.814,-399.491,0.677,0
441.000,C21,259641.000,13808.000,14204.290,-396.290,-399.491,3.201,0
441.000,C24,259641.000,-27966.000,-27557.717,-408.283,-399.491,-8.793,0
441.000,C26,259641.000,-7592.000,-7192.509,-399.491,-399.491,0.000,0
441.000,C34,259641.000,25578.000,-39547.162,65125.162,-399.491,65524.653,1
441.000,C43,259641.000,6990.000,7389.795,-399.795,-399.491,-0.304,0
441.000,C44,259641.000,-20198.000,-19794.113,-403.887,-399.491,-4.396,0
441.000,E12,259641.000,-1398.000,-1001.909,-396.091,-399.491,3.400,0
441.000,E19,259641.000,17.000,417.528,-400.528,-399.491,-1.037,0
441.000,E21,259641.000,-18798.000,-18383.399,-414.601,-399.491,-15.110,0
441.000,E27,259641.000,8178.000,8589.604,-411.604,-399.491,-12.114,0
441.000,E33,259641.000,-28813.000,-28414.481,-398.519,-399.491,0.972,0
441.000,G02,259641.000,-16029.000,-15634.090,-394.910,-399.491,4.581,0
441.000,G06,259641.000,-6383.000,-5990.207,-392.793,-399.491,6.698,0
441.000,G07,259641.000,-6686.000,-6286.532,-399.468,-399.491,0.022,0
441.000,G09,259641.000,17207.000,17608.308,-401.308,-399.491,-1.818,0
441.000,G11,259641.000,-25352.000,-24956.804,-395.196,-399.491,4.295,0
441.000,G13,259641.000,-16581.000,-16172.224,-408.776,-399.491,-9.285,0
441.000,G15,259641.000,-11397.000,-10985.747,-411.253,-399.491,-11.762,0
441.000,G20,259641.000,4356.000,4747.720,-391.720,-399.491,7.771,0
441.000,G22,259641.000,-11428.000,-11020.956,-407.044,-399.491,-7.553,0
441.000,G30,259641.000,-11652.000,-11251.446,-400.554,-399.491,-1.063,0
442.000,C11,259642.000,27955.000,-37180.237,65135.237,-400.301,65535.538,1
442.000,C14,259642.000,6662.000,7060.234,-398.234,-400.301,2.067,0
442.000,C21,259642.000,13773.000,14169.817,-396.817,-400.301,3.484,0
442.000,C24,259642.000,-27975.000,-27565.888,-409.112,-400.301,-8.811,0
442.000,C26,259642.000,-7619.000,-7218.592,-400.408,-400.301,-0.107,0
442.000,C34,259642.000,25575.000,-39549.367,65124.367,-400.301,65524.668,1
442.000,C43,259642.000,6962.000,7362.784,-400.784,-400.301,-0.483,0
442.000,C44,259642.000,-20216.000,-19812.274,-403.726,-400.301,-3.425,0
442.000,E12,259642.000,-1440.000,-1043.556,-396.444,-400.301,3.857,0
442.000,E19,259642.000,-16.000,384.301,-400.301,-400.301,0.000,0
442.000,E21,259642.000,-18801.000,-18386.765,-414.235,-400.301,-13.934,0
442.000,E27,259642.000,8166.000,8577.088,-411.088,-400.301,-10.787,0
442.000,E33,259642.000,-28849.000,-28450.125,-398.875,-400.301,1.427,0
442.000,G02,259642.000,-16073.000,-15677.704,-395.296,-400.301,5.005,0
442.000,G06,259642.000,-6430.000,-6036.847,-393.153,-400.301,7.148,0
442.000,G07,259642.000,-6720.000,-6319.832,-400.168,-400.301,0.133,0
442.000,G09,259642.000,17174.000,17574.887,-400.887,-400.301,-0.586,0
442.000,G11,259642.000,-25394.000,-24998.584,-395.416,-400.301,4.885,0
442.000,G13,259642.000,-16596.000,-16186.763,-409.237,-400.301,-8.936,0
442.000,G15,259642.000,-11408.000,-10996.970,-411.030,-400.301,-10.729,0
442.000,G20,259642.000,4304.000,4696.804,-392.804,-400.301,7.497,0
442.000,G22,259642.000,-11447.000,-11040.360,-406.640,-400.301,-6.339,0
442.000,G30,259642.000,-11684.000,-11282.993,-401.007,-400.301,-0.706,0
443.000,C11,259643.000,27942.000,-37192.192,65134.192,-400.070,65534.262,1
443.000,C14,259643.000,6631.000,7029.637,-398.637,-400.070,1.434,0
443.000,C21,259643.000,13738.000,14135.324,-397.324,-400.070,2.747,0
443.000,C24,259643.000,-27983.000,-27574.035,-408.965,-400.070,-8.895,0
443.000,C26,259643.000,-7645.000,-7244.665,-400.335,-400.070,-0.264,0
443.000,C34,259643.000,25573.000,-39551.530,65124.530,-400.070,65524.601,1
443.000,C43,259643.000,6935.000,7335.762,-400.762,-400.070,-0.692,0
443.000,C44,259643.000,-20234.000,-19830.413,-403.587,-400.070,-3.516,0
443.000,E12,259643.000,-1481.000,-1085.204,-395.796,-400.070,4.274,0
443.000,E19,259643.000,-49.000,351.070,-400.070,-400.070,0.000,0
443.000,E21,259643.000,-18805.000,-18390.117,-414.883,-400.070,-14.813,0
443.000,E27,259643.000,8153.000,8564.560,-411.560,-400.070,-11.490,0
443.000,E33,259643.000,-28885.000,-28485.717,-399.283,-400.070,0.787,0
443.000,G02,259643.000,-16116.000,-15721.288,-394.712,-400.070,5.358,0
443.000,G06,259643.000,-6477.000,-6083.478,-393.522,-400.070,6.548,0
443.000,G07,259643.000,-6753.000,-6353.121,-399.879,-400.070,0.191,0
443.000,G09,259643.000,17140.000,17541.436,-401.436,-400.070,-1.366,0
443.000,G11,259643.000,-25436.000,-25040.309,-395.691,-400.070,4.379,0
443.000,G13,259643.000,-16611.000,-16201.290,-409.710,-400.070,-9.640,0
443.000,G15,259643.000,-11420.000,-11008.189,-411.811,-400.070,-11.740,0
443.000,G20,259643.000,4253.000,4645.874,-392.874,-400.070,7.196,0
443.000,G22,259643.000,-11467.000,-11059.739,-407.261,-400.070,-7.191,0
443.000,G30,259643.000,-11716.000,-11314.522,-401.478,-400.070,-1.408,0
444.000,C11,259644.000,27931.000,-37204.099,65135.099,-400.271,65535.369,1
444.000,C14,259644.000,6600.000,6999.021,-399.021,-400.271,1.250,0
444.000,C21,259644.000,13704.000,14100.810,-396.810,-400.271,3.460,0
444.000,C24,259644.000,-27991.000,-27582.159,-408.841,-400.271,-8.570,0
444.000,C26,259644.000,-7671.000,-7270.729,-400.271,-400.271,0.000,0
444.000,C34,259644.000,25571.000,-39553.651,65124.651,-400.271,65524.922,1
444.000,C43,259644.000,6908.000,7308.729,-400.729,-400.271,-0.459,0
444.000,C44,259644.000,-20252.000,-19848.531,-403.469,-400.271,-3.199,0
444.000,E12,259644.000,-1523.000,-1126.854,-396.146,-400.271,4.125,0
444.000,E19,259644.000,-82.000,317.835,-399.835,-400.271,0.435,0
444.000,E21,259644.000,-18808.000,-18393.455,-414.545,-400.271,-14.275,0
444.000,E27,259644.000,8141.000,8552.022,-411.022,-400.271,-10.751,0
444.000,E33,259644.000,-28920.000,-28521.255,-398.745,-400.271,1.526,0
444.000,G02,259644.000,-16160.000,-15764.840,-395.160,-400.271,5.110,0
444.000,G06,259644.000,-6524.000,-6130.098,-393.902,-400.271,6.369,0
444.000,G07,259644.000,-6787.000,-6386.399,-400.601,-400.271,-0.330,0
444.000,G09,259644.000,17107.000,17507.956,-400.956,-400.271,-0.685,0
444.000,G11,259644.000,-25478.000,-25081.980,-396.020,-400.271,4.251,0
444.000,G13,259644.000,-16625.000,-16215.805,-409.195,-400.271,-8.925,0
444.000,G15,259644.000,-11430.000,-11019.405,-410.595,-400.271,-10.325,0
444.000,G20,259644.000,4203.000,4594.929,-391.929,-400.271,8.342,0
444.000,G22,259644.000,-11486.000,-11079.093,-406.907,-400.271,-6.636,0
444.000,G30,259644.000,-11747.000,-11346.033,-400.967,-400.271,-0.697,0
445.000,C11,259645.000,27919.000,-37215.958,65134.958,-400.216,65535.174,1
445.000,C14,259645.000,6570.000,6968.387,-398.387,-400.216,1.829,0
445.000,C21,259645.000,13670.000,14066.277,-396.277,-400.216,3.939,0
445.000,C24,259645.000,-27999.000,-27590.259,-408.741,-400.216,-8.525,0
445.000,C26,259645.000,-7697.000,-7296.784,-400.216,-400.216,0.000,0
445.000,C34,259645.000,25569.000,-39555.731,65124.731,-400.216,65524.946,1
445.000,C43,259645.000,6881.000,7281.686,-400.686,-400.216,-0.470,0
445.000,C44,259645.000,-20270.000,-19866.626,-403.374,-400.216,-3.158,0
445.000,E12,259645.000,-1564.000,-1168.506,-395.494,-400.216,4.722,0
445.000,E19,259645.000,-115.000,284.596,-399.596,-400.216,0.619,0
445.000,E21,259645.000,-18811.000,-18396.778,-414.222,-400.216,-14.006,0
445.000,E27,259645.000,8128.000,8539.473,-411.473,-400.216,-11.257,0
445.000,E33,259645.000,-28956.000,-28556.741,-399.259,-400.216,0.957,0
445.000,G02,259645.000,-16203.000,-15808.361,-394.639,-400.216,5.576,0
445.000,G06,259645.000,-6570.000,-6176.709,-393.291,-400.216,6.925,0
445.000,G07,259645.000,-6820.000,-6419.667,-400.333,-400.216,-0.117,0
445.000,G09,259645.000,17074.000,17474.445,-400.445,-400.216,-0.229,0
445.000,G11,259645.000,-25519.000,-25123.597,-395.403,-400.216,4.813,0
445.000,G13,259645.000,-16640.000,-16230.307,-409.693,-400.216,-9.477,0
445.000,G15,259645.000,-11442.000,-11030.617,-411.383,-400.216,-11.167,0
445.000,G20,259645.000,4152.000,4543.969,-391.969,-400.216,8.247,0
445.000,G22,259645.000,-11505.000,-11098.422,-406.578,-400.216,-6.363,0
445.000,G30,259645.000,-11778.000,-11377.526,-400.474,-400.216,-0.259,0
446.000,C11,259646.000,27906.000,-37227.770,65133.770,-400.170,65533.941,1
446.000,C14,259646.000,6539.000,6937.735,-398.735,-400.170,1.436,0
446.000,C21,259646.000,13635.000,14031.723,-396.723,-400.170,3.447,0
446.000,C24,259646.000,-28007.000,-27598.337,-408.663,-400.170,-8.493,0
446.000,C26,259646.000,-7723.000,-7322.830,-400.170,-400.170,0.000,0
446.000,C34,259646.000,25567.000,-39557.768,65124.768,-400.170,65524.938,1
446.000,C43,259646.000,6854.000,7254.632,-400.632,-400.170,-0.461,0
446.000,C44,259646.000,-20289.000,-19884.700,-404.300,-400.170,-4.130,0
446.000,E12,259646.000,-1606.000,-1210.160,-395.840,-400.170,4.330,0
446.000,E19,259646.000,-149.000,251.353,-400.353,-400.170,-0.183,0
446.000,E21,259646.000,-18815.000,-18400.088,-414.912,-400.170,-14.741,0
446.000,E27,259646.000,8116.000,8526.912,-410.912,-400.170,-10.742,0
446.000,E33,259646.000,-28991.000,-28592.174,-398.826,-400.170,1.344,0
446.000,G02,259646.000,-16247.000,-15851.850,-395.150,-400.170,5.020,0
446.000,G06,259646.000,-6617.000,-6223.310,-393.690,-400.170,6.480,0
446.000,G07,259646.000,-6853.000,-6452.923,-400.077,-400.170,0.094,0
446.000,G09,259646.000,17040.000,17440.905,-400.905,-400.170,-0.734,0
446.000,G11,259646.000,-25561.000,-25165.160,-395.840,-400.170,4.330,0
446.000,G13,259646.000,-16654.000,-16244.798,-409.202,-400.170,-9.031,0
446.000,G15,259646.000,-11453.000,-11041.825,-411.175,-400.170,-11.005,0
446.000,G20,259646.000,4101.000,4492.995,-391.995,-400.170,8.175,0
446.000,G22,259646.000,-11525.000,-11117.725,-407.275,-400.170,-7.104,0
446.000,G30,259646.000,-11810.000,-11409.000,-401.000,-400.170,-0.829,0
447.000,C11,259647.000,27894.000,-37239.535,65133.535,-400.106,65533.641,1
447.000,C14,259647.000,6508.000,6907.065,-399.065,-400.106,1.041,0
447.000,C21,259647.000,13600.000,13997.150,-397.150,-400.106,2.956,0
447.000,C24,259647.000,-28015.000,-27606.390,-408.610,-400.106,-8.504,0
447.000,C26,259647.000,-7749.000,-7348.866,-400.134,-400.106,-0.028,0
447.000,C34,259647.000,25565.000,-39559.763,65124.763,-400.106,65524.869,1
447.000,C43,259647.000,6827.000,7227.567,-400.567,-400.106,-0.461,0
447.000,C44,259647.000,-20307.000,-19902.751,-404.249,-400.106,-4.143,0
447.000,E12,259647.000,-1648.000,-1251.815,-396.185,-400.106,3.921,0
447.000,E19,259647.000,-182.000,218.106,-400.106,-400.106,0.000,0
447.000,E21,259647.000,-18818.000,-18403.384,-414.616,-400.106,-14.510,0
447.000,E27,259647.000,8103.000,8514.341,-411.341,-400.106,-11.235,0
447.000,E33,259647.000,-29027.000,-28627.553,-399.447,-400.106,0.659,0
447.000,G02,259647.000,-16290.000,-15895.308,-394.692,-400.106,5.414,0
447.000,G06,259647.000,-6663.000,-6269.900,-393.100,-400.106,7.007,0
447.000,G07,259647.000,-6886.000,-6486.169,-399.831,-400.106,0.275,0
447.000,G09,259647.000,17006.000,17407.335,-401.335,-400.106,-1.229,0
447.000,G11,259647.000,-25603.000,-25206.668,-396.332,-400.106,3.774,0
447.000,G13,259647.000,-16669.000,-16259.277,-409.723,-400.106,-9.617,0
447.000,G15,259647.000,-11464.000,-11053.029,-410.971,-400.106,-10.865,0
447.000,G20,259647.000,4050.000,4442.006,-392.006,-400.106,8.100,0
447.000,G22,259647.000,-11544.000,-11137.004,-406.996,-400.106,-6.890,0
447.000,G30,259647.000,-11842.000,-11440.457,-401.543,-400.106,-1.437,0
448.000,C11,259648.000,27882.000,-37251.253,65133.253,-400.491,65533.744,1
448.000,C14,259648.000,6478.000,6876.376,-398.376,-400.491,2.115,0
448.000,C21,259648.000,13566.000,13962.556,-396.556,-400.491,3.935,0
448.000,C24,259648.000,-28023.000,-27614.420,-408.580,-400.491,-8.089,0
448.000,C26,259648.000,-7775.000,-7374.892,-400.108,-400.491,0.383,0
448.000,C34,259648.000,25563.000,-39561.716,65124.716,-400.491,65525.207,1
448.000,C43,259648.000,6800.000,7200.491,-400.491,-400.491,0.000,0
448.000,C44,259648.000,-20325.000,-19920.781,-404.219,-400.491,-3.728,0
448.000,E12,259648.000,-1690.000,-1293.472,-396.528,-400.491,3.964,0
448.000,E19,259648.000,-216.000,184.855,-400.855,-400.491,-0.364,0
448.000,E21,259648.000,-18822.000,-18406.666,-415.334,-400.491,-14.843,0
448.000,E27,259648.000,8090.000,8501.759,-411.759,-400.491,-11.268,0
448.000,E33,259648.000,-29062.000,-28662.880,-399.120,-400.491,1.371,0
448.000,G02,259648.000,-16334.000,-15938.734,-395.266,-400.491,5.226,0
448.000,G06,259648.000,-6710.000,-6316.481,-393.519,-400.491,6.972,0
448.000,G07,259648.000,-6920.000,-6519.404,-400.596,-400.491,-0.105,0
448.000,G09,259648.000,16973.000,17373.735,-400.735,-400.491,-0.244,0
448.000,G11,259648.000,-25644.000,-25248.122,-395.878,-400.491,4.614,0
448.000,G13,259648.000,-16683.000,-16273.744,-409.256,-400.491,-8.765,0
448.000,G15,259648.000,-11476.000,-11064.230,-411.770,-400.491,-11.279,0
448.000,G20,259648.000,3999.000,4391.003,-392.003,-400.491,8.488,0
448.000,G22,259648.000,-11563.000,-11156.257,-406.743,-400.491,-6.252,0
448.000,G30,259648.000,-11873.000,-11471.896,-401.104,-400.491,-0.613,0
449.000,C11,259649.000,27871.000,-37262.923,65133.923,-400.373,65534.296,1
449.000,C14,259649.000,6447.000,6845.670,-398.670,-400.373,1.702,0
449.000,C21,259649.000,13531.000,13927.943,-396.943,-400.373,3.430,0
449.000,C24,259649.000,-28032.000,-27622.427,-409.573,-400.373,-9.200,0
449.000,C26,259649.000,-7801.000,-7400.909,-400.091,-400.373,0.282,0
449.000,C34,259649.000,25560.000,-39563.627,65123.627,-400.373,65524.000,1
449.000,C43,259649.000,6773.000,7173.405,-400.405,-400.373,-0.032,0
449.000,C44,259649.000,-20343.000,-19938.788,-404.212,-400.373,-3.839,0
449.000,E12,259649.000,-1731.000,-1335.131,-395.869,-400.373,4.504,0
449.000,E19,259649.000,-249.000,151.600,-400.600,-400.373,-0.227,0
449.000,E21,259649.000,-18825.000,-18409.934,-415.066,-400.373,-14.693,0
449.000,E27,259649.000,8077.000,8489.166,-412.166,-400.373,-11.793,0
449.000,E33,259649.000,-29098.000,-28698.153,-399.847,-400.373,0.526,0
449.000,G02,259649.000,-16378.000,-15982.129,-395.871,-400.373,4.502,0
449.000,G06,259649.000,-6757.000,-6363.051,-393.949,-400.373,6.424,0
449.000,G07,259649.000,-6953.000,-6552.627,-400.373,-400.373,0.000,0
449.000,G09,259649.000,16939.000,17340.106,-401.106,-400.373,-0.734,0
449.000,G11,259649.000,-25686.000,-25289.522,-396.478,-400.373,3.895,0
449.000,G13,259649.000,-16698.000,-16288.198,-409.802,-400.373,-9.429,0
449.000,G15,259649.000,-11487.000,-11075.427,-411.573,-400.373,-11.201,0
449.000,G20,259649.000,3947.000,4339.985,-392.985,-400.373,7.387,0
449.000,G22,259649.000,-11583.000,-11175.484,-407.516,-400.373,-7.143,0
449.000,G30,259649.000,-11905.000,-11503.316,-401.684,-400.373,-1.311,0
450.000,C11,259650.000,27859.000,-37274.546,65133.546,-401.160,65534.706,1
450.000,C14,259650.000,6416.000,6814.946,-398.946,-401.160,2.214,0
450.000,C21,259650.000,13496.000,13893.310,-397.310,-401.160,3.850,0
450.000,C24,259650.000,-28040.000,-27630.410,-409.590,-401.160,-8.430,0
450.000,C26,259650.000,-7828.000,-7426.917,-401.083,-401.160,0.077,0
450.000,C34,259650.000,25558.000,-39565.497,65123.497,-401.160,65524.657,1
450.000,C43,259650.000,6745.000,7146.308,-401.308,-401.160,-0.148,0
450.000,C44,259650.000,-20361.000,-19956.774,-404.226,-401.160,-3.066,0
450.000,E12,259650.000,-1773.000,-1376.791,-396.209,-401.160,4.951,0
450.000,E19,259650.000,-283.000,118.341,-401.341,-401.160,-0.181,0
450.000,E21,259650.000,-18829.000,-18413.188,-415.812,-401.160,-14.652,0
450.000,E27,259650.000,8064.000,8476.561,-412.561,-401.160,-11.401,0
450.000,E33,259650.000,-29133.000,-28733.373,-399.627,-401.160,1.533,0
450.000,G02,259650.000,-16421.000,-16025.492,-395.508,-401.160,5.652,0
450.000,G06,259650.000,-6804.000,-6409.611,-394.389,-401.160,6.771,0
450.000,G07,259650.000,-6987.000,-6585.840,-401.160,-401.160,0.000,0
450.000,G09,259650.000,16905.000,17306.448,-401.448,-401.160,-0.287,0
450.000,G11,259650.000,-25728.000,-25330.867,-397.133,-401.160,4.028,0
450.000,G13,259650.000,-16713.000,-16302.641,-410.359,-401.160,-9.199,0
450.000,G15,259650.000,-11499.000,-11086.619,-412.381,-401.160,-11.220,0
450.000,G20,259650.000,3896.000,4288.954,-392.954,-401.160,8.206,0
450.000,G22,259650.000,-11602.000,-11194.687,-407.313,-401.160,-6.153,0
450.000,G30,259650.000,-11937.000,-11534.718,-402.282,-401.160,-1.121,0
451.000,C11,259651.000,27847.000,-37286.121,65133.121,-400.959,65534.080,1
451.000,C14,259651.000,6385.000,6784.204,-399.204,-400.959,1.755,0
451.000,C21,259651.000,13462.000,13858.657,-396.657,-400.959,4.302,0
451.000,C24,259651.000,-28048.000,-27638.370,-409.630,-400.959,-8.671,0
451.000,C26,259651.000,-7853.000,-7452.915,-400.085,-400.959,0.874,0
451.000,C34,259651.000,25557.000,-39567.324,65124.324,-400.959,65525.283,1
451.000,C43,259651.000,6718.000,7119.200,-401.200,-400.959,-0.241,0
451.000,C44,259651.000,-20379.000,-19974.738,-404.262,-400.959,-3.303,0
451.000,E12,259651.000,-1815.000,-1418.452,-396.548,-400.959,4.411,0
451.000,E19,259651.000,-316.000,85.078,-401.078,-400.959,-0.119,0
451.000,E21,259651.000,-18832.000,-18416.428,-415.572,-400.959,-14.613,0
451.000,E27,259651.000,8052.000,8463.946,-411.946,-400.959,-10.988,0
451.000,E33,259651.000,-29168.000,-28768.540,-399.460,-400.959,1.499,0
451.000,G02,259651.000,-16464.000,-16068.824,-395.176,-400.959,5.782,0
451.000,G06,259651.000,-6850.000,-6456.160,-393.840,-400.959,7.119,0
451.000,G07,259651.000,-7020.000,-6619.041,-400.959,-400.959,0.000,0
451.000,G09,259651.000,16871.000,17272.759,-401.759,-400.959,-0.801,0
451.000,G11,259651.000,-25769.000,-25372.158,-396.842,-400.959,4.117,0
451.000,G13,259651.000,-16727.000,-16317.072,-409.928,-400.959,-8.970,0
451.000,G15,259651.000,-11509.000,-11097.809,-411.191,-400.959,-10.233,0
451.000,G20,259651.000,3845.000,4237.908,-392.908,-400.959,8.050,0
451.000,G22,259651.000,-11621.000,-11213.864,-407.136,-400.959,-6.177,0
451.000,G30,259651.000,-11968.000,-11566.102,-401.898,-400.959,-0.939,0
452.000,C11,259652.000,27837.000,-37297.650,65134.650,-400.769,65535.418,1
452.000,C14,259652.000,6354.000,6753.444,-399.444,-400.769,1.325,0
452.000,C21,259652.000,13427.000,13823.984,-396.984,-400.769,3.784,0
452.000,C24,259652.000,-28056.000,-27646.307,-409.693,-400.769,-8.925,0
452.000,C26,259652.000,-7879.000,-7478.904,-400.096,-400.769,0.672,0
452.000,C34,259652.000,25555.000,-39569.110,65124.110,-400.769,65524.879,1
452.000,C43,259652.000,6691.000,7092.082,-401.082,-400.769,-0.313,0
452.000,C44,259652.000,-20397.000,-19992.680,-404.320,-400.769,-3.552,0
452.000,E12,259652.000,-1857.000,-1460.115,-396.885,-400.769,3.884,0
452.000,E19,259652.000,-349.000,51.812,-400.812,-400.769,-0.043,0
452.000,E21,259652.000,-18835.000,-18419.654,-415.346,-400.769,-14.577,0
452.000,E27,259652.000,8039.000,8451.321,-412.321,-400.769,-11.552,0
452.000,E33,259652.000,-29203.000,-28803.654,-399.346,-400.769,1.423,0
452.000,G02,259652.000,-16508.000,-16112.123,-395.877,-400.769,4.892,0
452.000,G06,259652.000,-6897.000,-6502.699,-394.301,-400.769,6.468,0
452.000,G07,259652.000,-7053.000,-6652.231,-400.769,-400.769,0.000,0
452.000,G09,259652.000,16838.000,17239.042,-401.042,-400.769,-0.273,0
452.000,G11,259652.000,-25810.000,-25413.395,-396.605,-400.769,4.163,0
452.000,G13,259652.000,-16742.000,-16331.490,-410.510,-400.769,-9.741,0
452.000,G15,259652.000,-11521.000,-11108.994,-412.006,-400.769,-11.237,0
452.000,G20,259652.000,3794.000,4186.849,-392.849,-400.769,7.920,0
452.000,G22,259652.000,-11641.000,-11233.016,-407.984,-400.769,-7.215,0
452.000,G30,259652.000,-11999.000,-11597.468,-401.532,-400.769,-0.763,0
453.000,C11,259653.000,27825.000,-37309.131,65134.131,-400.541,65534.672,1
453.000,C14,259653.000,6323.000,6722.666,-399.666,-400.541,0.875,0
453.000,C21,259653.000,13392.000,13789.292,-397.292,-400.541,3.249,0
453.000,C24,259653.000,-28064.000,-27654.220,-409.780,-400.541,-9.239,0
453.000,C26,259653.000,-7905.000,-7504.883,-400.117,-400.541,0.424,0
453.000,C34,259653.000,25553.000,-39570.854,65123.854,-400.541,65524.395,1
453.000,C43,259653.000,6664.000,7064.953,-400.953,-400.541,-0.412,0
453.000,C44,259653.000,-20415.000,-20010.599,-404.401,-400.541,-3.859,0
453.000,E12,259653.000,-1898.000,-1501.779,-396.221,-400.541,4.320,0
453.000,E19,259653.000,-382.000,18.541,-400.541,-400.541,0.000,0
453.000,E21,259653.000,-18838.000,-18422.867,-415.133,-400.541,-14.592,0
453.000,E27,259653.000,8027.000,8438.684,-411.684,-400.541,-11.142,0
453.000,E33,259653.000,-29239.000,-28838.715,-400.285,-400.541,0.256,0
453.000,G02,259653.000,-16551.000,-16155.390,-395.610,-400.541,4.932,0
453.000,G06,259653.000,-6943.000,-6549.227,-393.773,-400.541,6.768,0
453.000,G07,259653.000,-7086.000,-6685.410,-400.590,-400.541,-0.049,0
453.000,G09,259653.000,16804.000,17205.295,-401.295,-400.541,-0.753,0
453.000,G11,259653.000,-25851.000,-25454.577,-396.423,-400.541,4.118,0
453.000,G13,259653.000,-16756.000,-16345.897,-410.103,-400.541,-9.562,0
453.000,G15,259653.000,-11532.000,-11120.176,-411.824,-400.541,-11.283,0
453.000,G20,259653.000,3743.000,4135.776,-392.776,-400.541,7.765,0
453.000,G22,259653.000,-11660.000,-11252.143,-407.857,-400.541,-7.316,0
453.000,G30,259653.000,-12031.000,-11628.815,-402.185,-400.541,-1.643,0
454.000,C11,259654.000,27813.000,-37320.565,65133.565,-400.267,65533.832,1
454.000,C14,259654.000,6293.000,6691.871,-398.871,-400.267,1.397,0
454.000,C21,259654.000,13358.000,13754.580,-396.580,-400.267,3.687,0
454.000,C24,259654.000,-28071.000,-27662.110,-408.890,-400.267,-8.623,0
454.000,C26,259654.000,-7931.000,-7530.852,-400.148,-400.267,0.119,0
454.000,C34,259654.000,25551.000,-39572.557,65123.557,-400.267,65523.824,1
454.000,C43,259654.000,6637.000,7037.814,-400.814,-400.267,-0.547,0
454.000,C44,259654.000,-20433.000,-20028.497,-404.503,-400.267,-4.235,0
454.000,E12,259654.000,-1940.000,-1543.444,-396.556,-400.267,3.711,0
454.000,E19,259654.000,-415.000,-14.733,-400.267,-400.267,0.000,0
454.000,E21,259654.000,-18841.000,-18426.065,-414.935,-400.267,-14.668,0
454.000,E27,259654.000,8014.000,8426.036,-412.036,-400.267,-11.769,0
454.000,E33,259654.000,-29273.000,-28873.723,-399.277,-400.267,0.990,0
454.000,G02,259654.000,-16594.000,-16198.626,-395.374,-400.267,4.893,0
454.000,G06,259654.000,-6990.000,-6595.744,-394.256,-400.267,6.011,0
454.000,G07,259654.000,-7119.000,-6718.578,-400.422,-400.267,-0.155,0
454.000,G09,259654.000,16770.000,17171.518,-401.518,-400.267,-1.251,0
454.000,G11,259654.000,-25892.000,-25495.704,-396.296,-400.267,3.971,0
454.000,G13,259654.000,-16770.000,-16360.291,-409.709,-400.267,-9.441,0
454.000,G15,259654.000,-11543.000,-11131.353,-411.647,-400.267,-11.379,0
454.000,G20,259654.000,3692.000,4084.689,-392.689,-400.267,7.578,0
454.000,G22,259654.000,-11679.000,-11271.244,-407.756,-400.267,-7.488,0
454.000,G30,259654.000,-12062.000,-11660.144,-401.856,-400.267,-1.588,0
455.000,C11,259655.000,27802.000,-37331.951,65133.951,-400.188,65534.140,1
455.000,C14,259655.000,6262.000,6661.058,-399.058,-400.188,1.131,0
